X,Y,ID,OBJECTID,TYPE,SOURCE,DATE_,CONTROL,LOCATION,COLOR,LADDER,Primary_St,Cross_Stre,CrossType,TOOLTIP
-118.44173440721903,34.061673172422253,17571,29921,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.442519542348563,34.063718809202818,17572,29922,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.442477289707625,34.063612474506321,17573,29923,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.442316858122922,34.063761951812793,17574,29924,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.442430960720486,34.06385799379494,17575,29925,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.441014417751816,34.064252544524329,17576,29926,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.440970147909937,34.064007768608342,17577,29927,1,1,,1,90,0,0,Le Conte Av,Hilgard Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.441113717976592,34.063931383648729,17578,29928,1,1,,1,180,0,0,Hilgard Av,Le Conte Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.441192522149649,34.064110963165518,17579,29929,1,1,,1,270,0,0,Le Conte Av,Hilgard Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.439487183713439,34.066710231247484,17580,29930,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.439448408593279,34.066582031389238,17581,29931,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438924536095527,34.069707729037773,17582,29932,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438801465307463,34.069567140706553,17583,29933,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438974084435372,34.069496526290266,17584,29934,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.439091284545754,34.069643664715919,17585,29935,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438364941337852,34.07092185473747,17586,29936,1,1,2009-09-03T00:00:00.000Z,4,225,0,0,Hilgard Ave,Strathmore Dr,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.437963981883783,34.07422833296279,17587,29937,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.437796154262571,34.074169469665854,17588,29938,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.437858130430669,34.074013357597714,17589,29939,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438059290781055,34.074070008364636,17590,29940,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.439523445183895,34.078343486730354,17591,29941,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.439329505925443,34.078320117570236,17592,29942,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.439338781102762,34.078153624047097,17593,29943,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.442822515024062,34.077305806261329,17594,29944,3,1,,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.579827750020286,34.253719802195853,17595,28369,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.579680091765326,34.253623649127476,17596,28370,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.579827424824501,34.253529049341566,17597,28371,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.57996540580001,34.253623457224109,17598,28372,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.584199571588513,34.253726074225462,17599,28373,3,1,,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584199337875077,34.253575103402881,17600,28374,3,1,,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584201219635801,34.255524658142271,17601,28375,3,1,,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.58420099779417,34.255344360884834,17602,28376,3,1,,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.58430317778712,34.255435700979227,17603,28377,3,1,,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584204157972124,34.257399604824101,17604,28378,3,1,,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584091140048443,34.257251385220499,17605,28379,3,1,,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584203716474775,34.257120762472773,17606,28380,3,1,,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.584303220139645,34.257251200202319,17607,28381,3,1,,1,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.579833970402859,34.257393353959969,17608,28382,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.579659827716,34.257255120938559,17609,28383,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.579833518921461,34.257120818922914,17610,28384,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.580005765023728,34.257254870398192,17611,28385,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.570890100715431,34.257358279955589,17612,28386,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.570787615386735,34.257259852912128,17613,28387,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.571003110324412,34.257118608539415,17614,28388,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.566705555586438,34.257408752572083,17615,28389,3,1,,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.566593705447957,34.257261783393695,17616,28390,3,1,,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.566705476149622,34.257121533388599,17617,28391,3,1,,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.566833531829374,34.257261677620484,17618,28392,3,1,,1,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.557953525321679,34.242874926677743,17619,28393,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.557843945180821,34.242746290025408,17620,28394,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.557953378950728,34.242625158948528,17621,28395,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.55806382811268,34.242746244665916,17622,28396,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553583624404069,34.242892548966424,17623,28397,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553413841897395,34.242747158002473,17624,28398,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553583477955129,34.242614606229473,17625,28399,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553758209462302,34.242747037152455,17626,28400,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553581425523092,34.239216455235812,17627,28401,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553438260926256,34.239117336056751,17628,28402,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553581310676933,34.239025780034346,17629,28403,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.553726087304327,34.239121788553518,17630,28404,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549213009409655,34.242864129023111,17631,28405,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549119539036241,34.242749394382045,17632,28406,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549212846842138,34.242631849628822,17633,28407,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549316763091682,34.242749281090568,17634,28408,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549215174976993,34.246520659372671,17635,28409,1,1,,2,0,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.547523172424164,34.246465349290638,17636,28410,1,1,,2,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.547434349306712,34.246379957413545,17637,28411,1,1,,2,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.546416633335213,34.246380344844077,17638,28412,3,1,,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.547439360595931,34.249017591839497,17639,28413,1,1,,2,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.547524809144448,34.248955535245933,17640,28414,1,1,,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549322797134394,34.249758632628605,17641,28415,3,1,,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.549217358470202,34.250126095390215,17642,28416,3,1,,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.549121713646684,34.250008332385612,17643,28417,3,1,,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.549217266833153,34.249896514915086,17644,28418,3,1,,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.549325422197413,34.250008211378173,17645,28419,3,1,,1,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.54921860383466,34.252051312641122,17646,28420,3,1,,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.549224211491833,34.257405295403061,17647,28421,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549117694567116,34.257267806327377,17648,28422,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549224204105954,34.257124668247783,17649,28423,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.549329537414607,34.257267748567244,17650,28424,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.4428295090446,34.077541638054065,17651,29945,3,1,,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.444405830973338,34.076536800883964,17652,29946,3,1,,1,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.444460179206459,34.076730998478311,17653,29947,3,1,,1,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.445140248960001,34.073914224506154,17654,29948,3,0,,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.445181931192991,34.073718187625765,17655,29949,3,0,,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.454771531477064,34.076632116638024,17656,29950,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454775920699319,34.076459604427001,17657,29951,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.455490607619467,34.075714536043549,17658,29952,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.460173845871452,34.07382292806853,17659,29953,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.459967123296721,34.073844167708174,17660,29954,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.464397131069376,34.074089024027572,17661,29955,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.464250811093578,34.074003662706964,17662,29956,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.455016172996849,34.070410617660116,17663,29957,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454898651809359,34.07032813240275,17664,29958,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.455001008859796,34.070241221828304,17665,29959,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.455108213556969,34.070319363483947,17666,29960,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.451033590129953,34.068521872462213,17667,29961,1,1,,4,135,0,0,Landfair Ave,Ophir Dr,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.4490276015635,34.068604750178288,17668,29962,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448826766688526,34.068587522685071,17669,29963,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448912636167705,34.068417779525106,17670,29964,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.449104426270466,34.068462493208244,17671,29965,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454702010724048,34.066898394677423,17672,29966,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454584565686702,34.066779718453503,17673,29967,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454684216325461,34.066699463562088,17674,29968,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.454812465527056,34.066831166787232,17675,29969,1,1,,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448988645545285,34.063460093392059,17676,29970,1,1,2010-04-09T00:00:00.000Z,4,315,0,1,Levering Ave,Le Conte Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.448218300675279,34.063749797531393,17677,29971,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.445332386971756,34.063785801583762,17678,29972,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.445306825878546,34.062678248963728,17679,29973,1,1,,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448073368080045,34.063645570416028,17680,29974,1,1,,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448252540182963,34.063529020233595,17681,29975,1,1,,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.425916788152051,34.023914946662288,17682,29976,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.425718923899183,34.023920493936963,17683,29977,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.425794635023053,34.023760546300259,17684,29978,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.425977321749173,34.023778746575928,17685,29979,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.422327658493955,34.019378627256266,17686,29980,3,1,,1,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.422095883861871,34.019341356224551,17687,29981,3,1,,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.422160954148438,34.019167926922698,17688,29982,3,1,,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.422384498785476,34.019200887543043,17689,29983,3,1,,1,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.420370363811131,34.016904679349359,17690,29984,3,1,,1,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.420179771380191,34.016914255486981,17691,29985,3,1,,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.420264523517787,34.016770896091622,17692,29986,3,1,,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.425243609354084,34.018415424091458,17693,29987,3,1,,1,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.42503841616994,34.01837293895251,17694,29988,3,1,,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.425085162794474,34.018214379368203,17695,29989,3,1,,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.42528016295951,34.018252945308419,17696,29990,3,1,,1,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.430294221344141,34.015990456035524,17697,29991,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.430081718487912,34.015974349264695,17698,29992,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.430151846325572,34.015810231181831,17699,29993,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.430359978574799,34.01583589073666,17700,29994,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.431187293667321,34.015424232443301,17701,29995,3,1,2006-01-01T00:00:00.000Z,4,225,1,1,Palms Bl,Federal Av,Yellow Uncontrolled Crosswalk,Yellow Uncontrolled Crosswalk
-118.434266674311004,34.012907304002894,17702,29996,1,1,,2,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.436374044576851,34.011880660402333,17703,29997,1,1,,2,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.436545356015813,34.011876074199279,17704,29998,1,1,,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.438862205936445,34.014910108510946,17705,29999,1,1,,2,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.437742614028693,34.017331771108474,17706,30000,3,1,2006-01-01T00:00:00.000Z,2,135,0,0,Inglewood Bl,Rose Av,White Controlled Crosswalk,White Controlled Crosswalk
-118.436737765473623,34.016035569008224,17707,30001,1,1,,2,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.435492406578106,34.016237344777778,17708,30002,3,1,,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.432368768859163,34.015763579963803,17709,30003,1,1,,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.432384848163863,34.015677023794453,17710,30004,1,1,,4,225,0,0,Woodbine St,Stoner Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.433009922249738,34.016500552194813,17711,30005,3,1,,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.434979842529373,34.017201008948959,17712,30007,3,1,,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.435109580030996,34.017162861756788,17713,30008,3,1,,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.435136367521423,34.017270622033593,17714,30009,3,1,,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.434464809352093,34.01815889379629,17715,30010,1,1,,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.434462748356879,34.018017971595839,17716,30011,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.434589935139272,34.017965363621798,17717,30012,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.434610226411237,34.018085253206834,17718,30013,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.429269581359051,34.018745367485984,17719,30014,1,1,,4,135,0,1,Butler Ave,Rose Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.429430044647248,34.023726413652462,17720,30015,1,1,,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.429493404308644,34.02358631251213,17721,30016,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.429309890950492,34.023573996696101,17722,30017,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.435265201398821,34.036902787711462,17723,30018,1,1,,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.435063461086642,34.036846796535926,17724,30019,1,1,,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
